CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1182,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),70.22,2943.85,Yes
CUST1183,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.47,5401.75,No
CUST1184,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,112.71,6171.33,Yes
CUST1185,Female,1,No,No,55,Yes,No phone service,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),71.75,3912.58,No
CUST1186,Female,1,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),49.05,966.84,No
CUST1187,Female,0,No,Yes,62,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.06,5987.99,Yes
CUST1188,Female,0,No,Yes,59,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.09,4903.65,Yes
CUST1189,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),80.44,5274.5,Yes
CUST1190,Male,0,No,No,68,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,88.27,5725.23,Yes
CUST1191,Female,1,No,No,28,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),36.48,992.14,No
CUST1192,Female,0,No,No,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),90.41,1558.83,No
CUST1193,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),69.64,1739.43,Yes
CUST1194,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,99.24,1794.19,No
CUST1195,Male,0,Yes,Yes,55,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),65.61,3580.1,No
CUST1196,Female,0,Yes,Yes,57,No,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,One year,No,Electronic check,82.5,4551.39,No
CUST1197,Female,1,Yes,No,6,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,78.72,489.12,No
CUST1198,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,48.62,48.62,Yes
CUST1199,Female,0,No,Yes,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.95,305.82,No
CUST1200,Female,1,No,No,51,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,89.2,4544.21,No
CUST1201,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,39.29,958.27,Yes
CUST1202,Male,0,Yes,No,47,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,54.92,2574.77,No
CUST1203,Female,0,No,No,55,No,No,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.01,3012.5,Yes
CUST1204,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),76.01,5001.93,No
CUST1205,Male,1,Yes,No,10,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.27,817.03,No
CUST1206,Male,0,No,Yes,56,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.3,1046.16,No
CUST1207,Female,1,No,No,12,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),43.25,531.6,No
CUST1208,Male,0,Yes,No,33,No,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),41.83,1388.53,No
CUST1209,Male,1,Yes,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.16,4011.39,Yes
CUST1210,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),18,307.2,No
CUST1211,Female,0,No,Yes,61,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),99.01,6041.24,No
CUST1212,Female,0,No,No,10,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),66.81,666.48,Yes
CUST1213,Male,1,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,60.97,1882.63,No
CUST1214,Female,0,No,No,60,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,87.65,5054.33,No
CUST1215,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.53,5458.34,Yes
CUST1216,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),80.2,1308.5,No
CUST1217,Female,0,No,No,50,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.53,3143.41,No
CUST1218,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.14,2461.55,No
CUST1219,Female,0,Yes,Yes,62,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Mailed check,90.33,5457.69,No
CUST1220,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,80.96,5660.62,No
CUST1221,Female,0,No,No,29,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),116.85,3468.43,Yes
CUST1222,Male,0,No,Yes,32,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.2,2284.94,Yes
CUST1223,Male,0,No,No,11,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.52,913.65,No
CUST1224,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.31,360.69,Yes
CUST1225,Male,0,No,No,35,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,74.71,2704.81,Yes
CUST1226,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.27,2548.1,No
CUST1227,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,51.68,911.02,No
CUST1228,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),45.61,1723.62,Yes
CUST1229,Female,0,Yes,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.23,1077.97,No
CUST1230,Female,0,No,No,64,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.63,5075.88,No
CUST1231,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,109.03,109.03,No
CUST1232,Female,1,Yes,No,63,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),65.14,4022.4,No
CUST1233,Male,1,No,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),35.17,1247.26,Yes
CUST1234,Male,0,Yes,No,10,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.35,641.78,No
CUST1235,Female,0,Yes,No,7,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.09,619.11,Yes
CUST1236,Male,1,Yes,No,56,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,18,1003.97,No
CUST1237,Male,0,No,No,37,No,No,DSL,No,No internet service,Yes,No,Yes,Yes,One year,No,Electronic check,64.81,2465.87,Yes
CUST1238,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),84.99,2356.53,No
CUST1239,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),72.04,875.47,Yes
CUST1240,Female,0,No,No,17,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,54.25,946.29,No
CUST1241,Female,0,Yes,Yes,48,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.92,1384.29,No
CUST1242,Female,0,No,No,26,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,64.64,1614.3,No
CUST1243,Male,1,Yes,No,12,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),28.27,330.58,No
CUST1244,Male,1,Yes,No,21,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.19,1821.13,No
CUST1245,Female,0,No,No,42,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.84,2918.29,No
CUST1246,Male,0,Yes,Yes,61,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,109.85,6648.32,Yes
CUST1247,Female,0,Yes,No,58,No,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,18,1050.31,No
CUST1248,Female,0,No,No,54,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),54.8,2878.82,Yes
CUST1249,Female,0,No,Yes,34,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Electronic check,87,2932.03,No
CUST1250,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),99.28,683.62,Yes
CUST1251,Male,1,Yes,Yes,35,No,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,88.22,3135.72,No
CUST1252,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,36.41,572.62,Yes
CUST1253,Male,0,No,Yes,65,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.56,3389.36,No
CUST1254,Male,1,Yes,No,25,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18,436.15,No
CUST1255,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,No,Mailed check,66.36,3945.65,No
CUST1256,Female,0,No,No,6,No,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),99.9,573.41,No
CUST1257,Female,0,Yes,No,52,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.21,3305.1,Yes
CUST1258,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,82.3,1671.65,No
CUST1259,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),81.5,5691.34,No
CUST1260,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,55.49,1807.43,Yes
CUST1261,Female,0,No,No,53,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,18,953.94,No
CUST1262,Male,1,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.23,6477.34,No
CUST1263,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,77.96,5224.72,Yes
CUST1264,Female,0,No,No,62,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,27.48,1680.62,No
CUST1265,Female,0,Yes,No,4,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.13,299.34,Yes
CUST1266,Female,0,No,No,18,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),71,1244.26,Yes
CUST1267,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),104.33,6130.61,Yes
CUST1268,Male,0,No,No,24,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Mailed check,79.16,1878.41,No
CUST1269,Male,0,No,No,66,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.27,5462.29,No
CUST1270,Female,0,No,No,13,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,70.98,912.63,No
CUST1271,Female,0,No,No,62,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.91,2521.53,No
CUST1272,Female,0,Yes,Yes,54,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),85.18,4424.57,Yes
CUST1273,Female,0,Yes,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.24,997.86,Yes
CUST1274,Female,1,No,No,69,No,No,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,No,Mailed check,36.42,2395.4,No
CUST1275,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.23,141.99,No
CUST1276,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,30.92,1134.68,No
CUST1277,Female,0,Yes,No,37,No,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.79,3490.76,Yes
CUST1278,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,No,Electronic check,120,364.23,Yes
CUST1279,Female,0,Yes,Yes,63,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,99.65,6047.49,No
CUST1280,Female,0,Yes,No,35,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.29,2555.91,No
CUST1281,Male,0,No,No,52,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,63.04,3385.53,No
CUST1282,Male,0,Yes,No,28,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),56.27,1563.69,No
CUST1283,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),35.41,638.54,No
CUST1284,Female,0,No,Yes,36,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,120,4180.33,No
CUST1285,Male,0,No,No,33,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.98,1072.16,No
CUST1286,Male,1,No,No,64,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,39.52,2495.84,No
CUST1287,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.13,1538.32,No
CUST1288,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,61.61,3035.78,Yes
CUST1289,Female,0,No,No,40,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,83.06,3322.75,Yes
CUST1290,Male,0,No,Yes,17,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.8,783.12,No
CUST1291,Male,0,Yes,No,40,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18,692.31,No
CUST1292,Female,0,No,No,7,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,58.06,388.7,Yes
CUST1293,Male,0,No,No,57,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,60.08,3307.73,No
CUST1294,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),57.64,473.66,No
CUST1295,Female,0,Yes,No,56,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,57.24,3288.57,No
CUST1296,Female,0,Yes,No,31,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,54.48,1628.31,No
CUST1297,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Mailed check,25.27,1421,No
CUST1298,Female,0,Yes,No,58,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),108.87,6431.46,No
CUST1299,Male,0,No,No,12,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,107.17,1331.73,No
CUST1300,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.86,5259.62,No
CUST1301,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,29.43,885.22,No
CUST1302,Female,0,No,No,63,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.11,4898.62,No
CUST1303,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,52.31,2092.59,No
CUST1304,Female,1,No,No,20,No,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,50.68,988.85,Yes
CUST1305,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),37.14,1787.66,Yes
CUST1306,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),120,8361.92,No
CUST1307,Male,0,No,No,54,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.54,3021.89,Yes
CUST1308,Female,0,No,No,71,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,37.34,2775.63,No
CUST1309,Male,0,No,No,29,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,69.15,2088.09,Yes
CUST1310,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,87.89,4195.8,No
CUST1311,Male,1,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.76,3278.97,Yes
CUST1312,Male,0,Yes,No,17,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),72.33,1257.63,Yes
CUST1313,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),95.06,834.64,Yes
CUST1314,Female,1,No,Yes,34,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Mailed check,36.36,1195.26,No
CUST1315,Female,0,Yes,No,45,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.33,3127.36,Yes
CUST1316,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),45.83,413.7,Yes
CUST1317,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),41.77,280.62,No
CUST1318,Male,0,Yes,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),117.56,1894.46,No
CUST1319,Male,0,No,Yes,19,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),62.32,1126.69,No
CUST1320,Female,1,No,No,6,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Mailed check,33.14,206.63,Yes
CUST1321,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.65,706.68,No
CUST1322,Female,0,No,No,61,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.72,1792.75,No
CUST1323,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Mailed check,58.48,2447.94,Yes
CUST1324,Female,0,No,Yes,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.65,566.22,Yes
CUST1325,Female,1,No,Yes,12,No,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.33,987.49,Yes
CUST1326,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),120,2503.63,No
CUST1327,Female,0,No,No,50,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.75,2885.49,No
CUST1328,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,45.77,1642.09,No
CUST1329,Male,0,No,Yes,69,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.73,4587.03,Yes
CUST1330,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,109.74,4002.21,No
CUST1331,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,80.49,956.78,Yes
CUST1332,Male,0,Yes,No,40,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.77,2540.62,Yes
CUST1333,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18,948.54,No
CUST1334,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.43,126.77,No
CUST1335,Male,0,Yes,No,50,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,88.3,4614.33,No
CUST1336,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.73,3833.73,No
CUST1337,Female,0,No,Yes,45,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),104.33,4865.55,Yes
CUST1338,Male,0,Yes,No,9,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Electronic check,44.77,385.15,No
CUST1339,Male,0,Yes,Yes,62,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),52.91,3429.03,No
CUST1340,Male,0,Yes,Yes,47,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.39,2795.17,No
